,0,1,2,3
alpha_yzhan_meanbs1058,0.0030367352173913042,0.005594047999999999,0.19653494434732868,0.16652833825051072
alpha_yzhan_meanbs541,0.004121320434782609,0.0038701840000000005,0.25253750235771183,0.18012871231911587
alpha_yzhan_meanbs885,0.0018700173913043477,0.010170348000000001,0.11386179756150856,0.39885955923141797
alpha_yzhan_meanbs1084,0.0021281873913043476,0.0045512799999999996,0.10247413294837374,0.2566502924700461
alpha_yzhan_meanbs833,0.0020910021739130435,0.004104636,0.10852089705094897,0.15240418974103367
alpha_yzhan_meanbs1181,0.001621143043478261,0.007647152000000002,0.10955640251386523,0.36289860659698875
alpha_yzhan_meanbs1153,0.0015672026086956522,0.004808952000000001,0.09870572097986514,0.17425002294565817
alpha_yzhan_meanbs1064,0.004438158695652173,0.0036137199999999995,0.2054602692221532,0.17771929804156836
alpha_yzhan_meanbs106,0.0027293282608695647,0.00455644,0.19608827288506045,0.1465164841400295
alpha_yzhan_meanbs961,0.0028956678695652173,0.0036005400000000006,0.1883414213328315,0.1774531691478247
alpha_yzhan_meanbs115,0.0018373526086956523,0.006211236,0.08780429344008706,0.2622511740011239
alpha_yzhan_meanbs810,0.009106227391304348,0.003552719999999998,0.45658270272249557,0.16329822877549238
alpha_yzhan_meanbs1102,0.006013728695652173,0.003484600000000001,0.5766280513656918,0.1509992027892177
alpha_yzhan_meanbs1080,0.003020402608695652,0.0034430999999999993,0.19911646251689327,0.1873246949490125
alpha_yzhan_meanbs815,0.003145290434782608,0.0034297279999999995,0.19755869485814798,0.19558195689462515
alpha_yzhan_meanbs1158,0.0018911291304347818,0.0033693359999999993,0.08434950446867015,0.17401131129968334
alpha_yzhan_meanbs64,0.0012934734782608696,0.005745312,0.10493110321651385,0.2850016136597998
alpha_yzhan_meanbs772,0.0017863786956521738,0.007273856,0.08186814005332908,0.4019209439244002
alpha_yzhan_meanbs958,0.001451153913043478,0.00570372,0.0783252205073824,0.25316906079638885
alpha_yzhan_meanbs715,0.0029208560869565217,0.003253468,0.19288073320212798,0.21319611177779488
alpha_yzhan_meanbs867,0.002545930434782609,0.0032355999999999995,0.13043595188236387,0.16543756744050375
alpha_yzhan_meanbs1177,0.0018751556521739124,0.003184508,0.10198895830091419,0.1792319579559749
alpha_yzhan_meanbs795,0.0018305656521739138,0.010403192,0.0750997314588522,0.41368098353759414
